#field 	 camCol  filter FWHMvK eta psf_width airmass mjd		 psf_nstar  neff_psf	 sky_frames	 
949 	 1 	 1 	 1.491 	 0.986 	 1.430 	1.205 	53288.480495 	65 	 29.070 	2.257 	
949 	 1 	 2 	 1.299 	 0.985 	 1.258 	1.203 	53288.477178 	49 	 22.490 	5.221 	
949 	 1 	 3 	 1.375 	 0.990 	 1.363 	1.204 	53288.478007 	41 	 26.409 	8.924 	
949 	 1 	 4 	 1.348 	 0.939 	 1.335 	1.204 	53288.479666 	75 	 25.352 	24.116 	
950 	 1 	 0 	 1.489 	 0.967 	 1.425 	1.204 	53288.479251 	62 	 28.886 	2.103 	
950 	 1 	 1 	 1.486 	 0.984 	 1.424 	1.205 	53288.480910 	61 	 28.839 	2.318 	
950 	 1 	 2 	 1.393 	 0.975 	 1.362 	1.203 	53288.477592 	47 	 26.382 	5.324 	
950 	 1 	 3 	 1.381 	 0.987 	 1.376 	1.204 	53288.478422 	35 	 26.919 	9.015 	
950 	 1 	 4 	 1.328 	 0.943 	 1.312 	1.204 	53288.480080 	79 	 24.465 	24.448 	
951 	 1 	 0 	 1.553 	 0.958 	 1.507 	1.204 	53288.479666 	38 	 32.301 	2.152 	
951 	 1 	 1 	 1.411 	 0.981 	 1.361 	1.205 	53288.481324 	65 	 26.325 	2.384 	
951 	 1 	 2 	 1.403 	 0.972 	 1.381 	1.203 	53288.478007 	49 	 27.134 	5.406 	
951 	 1 	 3 	 1.288 	 0.997 	 1.252 	1.204 	53288.478836 	42 	 22.298 	9.003 	
951 	 1 	 4 	 1.373 	 0.937 	 1.362 	1.204 	53288.480495 	69 	 26.381 	24.509 	
952 	 1 	 0 	 1.529 	 0.958 	 1.471 	1.204 	53288.480080 	27 	 30.747 	2.173 	
952 	 1 	 1 	 1.378 	 0.989 	 1.322 	1.205 	53288.481739 	61 	 24.840 	2.400 	
952 	 1 	 2 	 1.419 	 0.974 	 1.394 	1.203 	53288.478422 	47 	 27.622 	5.398 	
952 	 1 	 3 	 1.189 	 1.008 	 1.153 	1.204 	53288.479251 	42 	 18.910 	8.910 	
952 	 1 	 4 	 1.399 	 0.934 	 1.392 	1.204 	53288.480910 	66 	 27.559 	24.275 	
953 	 1 	 0 	 1.590 	 0.958 	 1.542 	1.204 	53288.480495 	48 	 33.813 	2.186 	
953 	 1 	 1 	 1.369 	 0.994 	 1.312 	1.205 	53288.482153 	61 	 24.461 	2.379 	
953 	 1 	 2 	 1.333 	 0.982 	 1.296 	1.203 	53288.478836 	53 	 23.881 	5.308 	
953 	 1 	 3 	 1.263 	 1.003 	 1.219 	1.204 	53288.479666 	40 	 21.119 	8.788 	
953 	 1 	 4 	 1.318 	 0.941 	 1.292 	1.204 	53288.481324 	87 	 23.748 	24.015 	
954 	 1 	 0 	 1.614 	 0.967 	 1.560 	1.204 	53288.480910 	57 	 34.601 	2.192 	
954 	 1 	 1 	 1.333 	 1.002 	 1.286 	1.205 	53288.482568 	56 	 23.532 	2.351 	
954 	 1 	 2 	 1.267 	 0.988 	 1.217 	1.203 	53288.479251 	33 	 21.076 	5.225 	
954 	 1 	 3 	 1.232 	 1.000 	 1.208 	1.204 	53288.480080 	26 	 20.741 	8.724 	
954 	 1 	 4 	 1.334 	 0.941 	 1.316 	1.204 	53288.481739 	78 	 24.621 	23.885 	
955 	 1 	 0 	 1.559 	 0.968 	 1.516 	1.204 	53288.481324 	53 	 32.674 	2.216 	
955 	 1 	 1 	 1.276 	 1.009 	 1.211 	1.205 	53288.482983 	38 	 20.836 	2.365 	
955 	 1 	 2 	 1.292 	 0.983 	 1.250 	1.203 	53288.479666 	25 	 22.233 	5.252 	
955 	 1 	 3 	 1.295 	 0.996 	 1.264 	1.204 	53288.480495 	29 	 22.723 	8.730 	
955 	 1 	 4 	 1.308 	 0.942 	 1.285 	1.204 	53288.482153 	57 	 23.484 	23.728 	
956 	 1 	 0 	 1.524 	 0.960 	 1.480 	1.204 	53288.481739 	54 	 31.155 	2.275 	
956 	 1 	 1 	 1.236 	 1.007 	 1.187 	1.205 	53288.483397 	44 	 20.043 	2.396 	
956 	 1 	 2 	 1.296 	 0.982 	 1.254 	1.203 	53288.480080 	44 	 22.373 	5.323 	
956 	 1 	 3 	 1.269 	 0.999 	 1.229 	1.204 	53288.480910 	42 	 21.475 	8.708 	
956 	 1 	 4 	 1.274 	 0.945 	 1.242 	1.204 	53288.482568 	66 	 21.938 	23.467 	
957 	 1 	 0 	 1.496 	 0.979 	 1.429 	1.204 	53288.482153 	56 	 29.032 	2.353 	
957 	 1 	 1 	 1.230 	 1.009 	 1.183 	1.205 	53288.483812 	42 	 19.888 	2.443 	
957 	 1 	 2 	 1.333 	 0.979 	 1.297 	1.203 	53288.480495 	37 	 23.928 	5.382 	
957 	 1 	 3 	 1.225 	 1.000 	 1.198 	1.204 	53288.481324 	37 	 20.398 	8.716 	
957 	 1 	 4 	 1.190 	 0.952 	 1.156 	1.204 	53288.482983 	70 	 19.016 	23.305 	
958 	 1 	 0 	 1.485 	 0.983 	 1.413 	1.204 	53288.482568 	49 	 28.375 	2.394 	
958 	 1 	 1 	 1.270 	 1.013 	 1.204 	1.205 	53288.484227 	35 	 20.606 	2.491 	
958 	 1 	 2 	 1.323 	 0.979 	 1.284 	1.203 	53288.480910 	31 	 23.434 	5.383 	
958 	 1 	 3 	 1.207 	 1.006 	 1.175 	1.204 	53288.481739 	29 	 19.618 	8.783 	
958 	 1 	 4 	 1.211 	 0.954 	 1.180 	1.204 	53288.483397 	60 	 19.808 	23.402 	
959 	 1 	 0 	 1.424 	 0.979 	 1.366 	1.204 	53288.482983 	40 	 26.530 	2.420 	
959 	 1 	 1 	 1.289 	 1.015 	 1.223 	1.205 	53288.484641 	30 	 21.256 	2.537 	
959 	 1 	 2 	 1.284 	 0.985 	 1.238 	1.203 	53288.481324 	37 	 21.784 	5.360 	
959 	 1 	 3 	 1.188 	 1.008 	 1.151 	1.204 	53288.482153 	27 	 18.843 	8.832 	
959 	 1 	 4 	 1.189 	 0.956 	 1.156 	1.204 	53288.483812 	49 	 19.002 	23.598 	
960 	 1 	 0 	 1.390 	 0.977 	 1.335 	1.204 	53288.483397 	52 	 25.341 	2.468 	
960 	 1 	 1 	 1.234 	 1.009 	 1.187 	1.205 	53288.485056 	46 	 20.049 	2.545 	
960 	 1 	 2 	 1.240 	 0.989 	 1.205 	1.203 	53288.481739 	42 	 20.638 	5.314 	
960 	 1 	 3 	 1.131 	 1.012 	 1.090 	1.204 	53288.482568 	32 	 16.880 	8.704 	
960 	 1 	 4 	 1.207 	 0.953 	 1.176 	1.204 	53288.484227 	67 	 19.656 	23.643 	
961 	 1 	 0 	 1.369 	 0.987 	 1.307 	1.204 	53288.483812 	52 	 24.290 	2.732 	
961 	 1 	 1 	 1.271 	 1.013 	 1.203 	1.205 	53288.485470 	54 	 20.587 	2.720 	
961 	 1 	 2 	 1.209 	 0.991 	 1.170 	1.203 	53288.482153 	39 	 19.459 	5.450 	
961 	 1 	 3 	 1.116 	 1.016 	 1.074 	1.204 	53288.482983 	33 	 16.388 	8.805 	
961 	 1 	 4 	 1.216 	 0.951 	 1.189 	1.204 	53288.484641 	79 	 20.093 	23.821 	
962 	 1 	 0 	 1.374 	 0.980 	 1.316 	1.204 	53288.484227 	37 	 24.616 	2.548 	
962 	 1 	 1 	 1.298 	 1.001 	 1.237 	1.205 	53288.485885 	48 	 21.767 	2.614 	
962 	 1 	 2 	 1.190 	 0.996 	 1.148 	1.203 	53288.482568 	35 	 18.735 	5.385 	
962 	 1 	 3 	 1.078 	 1.021 	 1.049 	1.204 	53288.483397 	29 	 15.652 	8.741 	
962 	 1 	 4 	 1.194 	 0.949 	 1.162 	1.204 	53288.485056 	62 	 19.203 	23.804 	
963 	 1 	 0 	 1.373 	 0.972 	 1.319 	1.204 	53288.484641 	41 	 24.753 	2.374 	
963 	 1 	 1 	 1.367 	 0.999 	 1.300 	1.205 	53288.486300 	36 	 24.028 	2.498 	
963 	 1 	 2 	 1.145 	 1.000 	 1.103 	1.203 	53288.482983 	31 	 17.307 	5.297 	
963 	 1 	 3 	 1.066 	 1.024 	 1.021 	1.204 	53288.483812 	25 	 14.833 	8.697 	
963 	 1 	 4 	 1.196 	 0.958 	 1.161 	1.204 	53288.485470 	54 	 19.181 	23.767 	
964 	 1 	 0 	 1.379 	 0.975 	 1.324 	1.204 	53288.485056 	53 	 24.922 	2.299 	
964 	 1 	 1 	 1.333 	 1.001 	 1.284 	1.205 	53288.486714 	36 	 23.438 	2.427 	
964 	 1 	 2 	 1.133 	 1.000 	 1.090 	1.203 	53288.483397 	30 	 16.894 	5.249 	
964 	 1 	 3 	 1.066 	 1.017 	 1.036 	1.204 	53288.484227 	28 	 15.247 	8.721 	
964 	 1 	 4 	 1.226 	 0.947 	 1.198 	1.204 	53288.485885 	63 	 20.395 	23.742 	
965 	 1 	 0 	 1.402 	 0.977 	 1.347 	1.204 	53288.485470 	60 	 25.804 	2.266 	
965 	 1 	 1 	 1.333 	 0.999 	 1.273 	1.205 	53288.487129 	46 	 23.058 	2.406 	
965 	 1 	 2 	 1.078 	 1.005 	 1.048 	1.203 	53288.483812 	28 	 15.614 	5.268 	
965 	 1 	 3 	 1.069 	 1.020 	 1.041 	1.204 	53288.484641 	34 	 15.420 	8.777 	
965 	 1 	 4 	 1.291 	 0.945 	 1.273 	1.204 	53288.486300 	48 	 23.038 	23.637 	
966 	 1 	 0 	 1.435 	 0.981 	 1.374 	1.204 	53288.485885 	51 	 26.848 	2.249 	
966 	 1 	 1 	 1.363 	 0.998 	 1.301 	1.205 	53288.487544 	46 	 24.058 	2.396 	
966 	 1 	 2 	 1.120 	 1.003 	 1.074 	1.203 	53288.484227 	45 	 16.398 	5.309 	
966 	 1 	 3 	 1.066 	 1.017 	 1.026 	1.204 	53288.485056 	41 	 14.980 	8.811 	
966 	 1 	 4 	 1.272 	 0.948 	 1.243 	1.204 	53288.486714 	57 	 21.961 	23.517 	
967 	 1 	 0 	 1.468 	 0.966 	 1.421 	1.204 	53288.486300 	38 	 28.697 	2.249 	
967 	 1 	 1 	 1.325 	 0.998 	 1.265 	1.205 	53288.487958 	50 	 22.755 	2.415 	
967 	 1 	 2 	 1.126 	 1.002 	 1.081 	1.203 	53288.484641 	49 	 16.625 	5.394 	
967 	 1 	 3 	 1.095 	 1.018 	 1.067 	1.204 	53288.485470 	44 	 16.181 	8.877 	
967 	 1 	 4 	 1.278 	 0.947 	 1.253 	1.204 	53288.487129 	80 	 22.309 	23.167 	
968 	 1 	 0 	 1.454 	 0.975 	 1.398 	1.204 	53288.486714 	38 	 27.802 	2.234 	
968 	 1 	 1 	 1.333 	 0.994 	 1.274 	1.205 	53288.488373 	53 	 23.072 	2.425 	
968 	 1 	 2 	 1.093 	 1.003 	 1.063 	1.203 	53288.485056 	40 	 16.078 	5.420 	
968 	 1 	 3 	 1.128 	 1.017 	 1.085 	1.204 	53288.485885 	33 	 16.732 	8.846 	
968 	 1 	 4 	 1.278 	 0.947 	 1.248 	1.204 	53288.487544 	76 	 22.154 	23.087 	
969 	 1 	 0 	 1.490 	 0.959 	 1.434 	1.204 	53288.487129 	50 	 29.230 	2.230 	
969 	 1 	 1 	 1.307 	 0.997 	 1.248 	1.205 	53288.488788 	46 	 22.148 	2.424 	
969 	 1 	 2 	 1.133 	 1.002 	 1.089 	1.203 	53288.485470 	37 	 16.856 	5.385 	
969 	 1 	 3 	 1.185 	 1.014 	 1.133 	1.204 	53288.486300 	36 	 18.240 	8.767 	
969 	 1 	 4 	 1.254 	 0.950 	 1.225 	1.204 	53288.487958 	77 	 21.354 	23.317 	
970 	 1 	 0 	 1.485 	 0.962 	 1.428 	1.204 	53288.487544 	42 	 28.976 	2.204 	
970 	 1 	 1 	 1.301 	 1.000 	 1.240 	1.205 	53288.489202 	60 	 21.870 	2.421 	
970 	 1 	 2 	 1.164 	 0.999 	 1.119 	1.203 	53288.485885 	37 	 17.818 	5.369 	
970 	 1 	 3 	 1.179 	 1.014 	 1.122 	1.204 	53288.486714 	36 	 17.914 	8.652 	
970 	 1 	 4 	 1.290 	 0.952 	 1.266 	1.204 	53288.488373 	68 	 22.786 	23.533 	
971 	 1 	 0 	 1.445 	 0.977 	 1.384 	1.204 	53288.487958 	37 	 27.238 	2.189 	
971 	 1 	 1 	 1.233 	 1.001 	 1.187 	1.205 	53288.489617 	68 	 20.021 	2.439 	
971 	 1 	 2 	 1.212 	 0.993 	 1.172 	1.203 	53288.486300 	44 	 19.528 	5.384 	
971 	 1 	 3 	 1.158 	 1.015 	 1.117 	1.204 	53288.487129 	35 	 17.737 	8.571 	
971 	 1 	 4 	 1.245 	 0.947 	 1.220 	1.204 	53288.488788 	62 	 21.147 	24.098 	
972 	 1 	 0 	 1.448 	 0.942 	 1.436 	1.204 	53288.488373 	16 	 29.317 	2.192 	
972 	 1 	 1 	 1.212 	 1.012 	 1.164 	1.205 	53288.490031 	67 	 19.250 	2.462 	
972 	 1 	 2 	 1.184 	 0.998 	 1.125 	1.203 	53288.486714 	53 	 17.987 	5.395 	
972 	 1 	 3 	 1.151 	 1.014 	 1.110 	1.204 	53288.487544 	39 	 17.530 	8.678 	
972 	 1 	 4 	 1.253 	 0.951 	 1.226 	1.204 	53288.489202 	80 	 21.356 	24.674 	
973 	 1 	 0 	 1.431 	 0.918 	 1.456 	1.204 	53288.488788 	6 	 30.131 	2.196 	
973 	 1 	 1 	 1.226 	 1.010 	 1.177 	1.205 	53288.490446 	79 	 19.703 	2.473 	
973 	 1 	 2 	 1.185 	 0.995 	 1.138 	1.203 	53288.487129 	59 	 18.416 	5.361 	
973 	 1 	 3 	 1.146 	 1.012 	 1.108 	1.204 	53288.487958 	52 	 17.455 	8.765 	
973 	 1 	 4 	 1.208 	 0.950 	 1.179 	1.204 	53288.489617 	77 	 19.759 	24.805 	
974 	 1 	 0 	 1.376 	 0.955 	 1.333 	1.204 	53288.489202 	7 	 25.246 	2.215 	
974 	 1 	 1 	 1.195 	 1.023 	 1.142 	1.205 	53288.490861 	60 	 18.552 	2.498 	
974 	 1 	 2 	 1.204 	 0.996 	 1.161 	1.203 	53288.487544 	47 	 19.179 	5.413 	
974 	 1 	 3 	 1.179 	 1.007 	 1.131 	1.204 	53288.488373 	54 	 18.186 	9.031 	
974 	 1 	 4 	 1.187 	 0.952 	 1.152 	1.204 	53288.490031 	66 	 18.871 	24.667 	
975 	 1 	 0 	 1.381 	 0.981 	 1.315 	1.204 	53288.489617 	3 	 24.582 	2.205 	
975 	 1 	 1 	 1.185 	 1.009 	 1.128 	1.205 	53288.491275 	42 	 18.104 	2.489 	
975 	 1 	 2 	 1.186 	 0.995 	 1.142 	1.203 	53288.487958 	57 	 18.558 	5.416 	
975 	 1 	 3 	 1.135 	 1.013 	 1.096 	1.204 	53288.488788 	50 	 17.077 	9.176 	
975 	 1 	 4 	 1.225 	 0.949 	 1.199 	1.204 	53288.490446 	60 	 20.456 	24.278 	
976 	 1 	 0 	 1.386 	 0.986 	 1.304 	1.204 	53288.490031 	3 	 24.177 	2.199 	
976 	 1 	 1 	 1.219 	 1.010 	 1.165 	1.205 	53288.491690 	51 	 19.295 	2.499 	
976 	 1 	 2 	 1.187 	 1.001 	 1.140 	1.203 	53288.488373 	78 	 18.463 	5.455 	
976 	 1 	 3 	 1.105 	 1.015 	 1.062 	1.204 	53288.489202 	55 	 16.038 	9.271 	
976 	 1 	 4 	 1.187 	 0.954 	 1.151 	1.204 	53288.490861 	70 	 18.846 	23.857 	
977 	 1 	 0 	 1.386 	 0.985 	 1.308 	1.204 	53288.490446 	4 	 24.341 	2.205 	
977 	 1 	 1 	 1.189 	 1.008 	 1.135 	1.205 	53288.492105 	67 	 18.313 	2.519 	
977 	 1 	 2 	 1.172 	 0.996 	 1.127 	1.203 	53288.488788 	80 	 18.069 	5.519 	
977 	 1 	 3 	 1.066 	 1.014 	 1.033 	1.204 	53288.489617 	61 	 15.178 	9.234 	
977 	 1 	 4 	 1.210 	 0.953 	 1.179 	1.204 	53288.491275 	74 	 19.756 	23.722 	
978 	 1 	 0 	 1.386 	 0.985 	 1.308 	1.204 	53288.490861 	4 	 24.341 	2.206 	
978 	 1 	 1 	 1.185 	 1.011 	 1.114 	1.205 	53288.492519 	74 	 17.660 	2.541 	
978 	 1 	 2 	 1.151 	 0.998 	 1.108 	1.203 	53288.489202 	60 	 17.455 	5.552 	
978 	 1 	 3 	 1.066 	 1.016 	 1.013 	1.204 	53288.490031 	51 	 14.582 	9.125 	
978 	 1 	 4 	 1.215 	 0.951 	 1.184 	1.204 	53288.491690 	67 	 19.930 	23.810 	
979 	 1 	 0 	 1.397 	 0.977 	 1.338 	1.204 	53288.491275 	1 	 25.438 	2.201 	
979 	 1 	 1 	 1.206 	 1.009 	 1.155 	1.205 	53288.492934 	45 	 18.970 	2.561 	
979 	 1 	 2 	 1.094 	 0.997 	 1.065 	1.203 	53288.489617 	45 	 16.132 	5.522 	
979 	 1 	 3 	 1.070 	 1.020 	 1.040 	1.204 	53288.490446 	33 	 15.391 	9.054 	
979 	 1 	 4 	 1.192 	 0.958 	 1.152 	1.204 	53288.492105 	53 	 18.878 	23.986 	
980 	 1 	 0 	 1.397 	 0.977 	 1.338 	1.204 	53288.491690 	0 	 25.438 	2.209 	
980 	 1 	 1 	 1.192 	 1.006 	 1.140 	1.205 	53288.493349 	13 	 18.477 	2.602 	
980 	 1 	 2 	 1.114 	 0.995 	 1.071 	1.203 	53288.490031 	21 	 16.306 	5.537 	
980 	 1 	 3 	 1.066 	 1.016 	 1.021 	1.204 	53288.490861 	18 	 14.831 	8.996 	
980 	 1 	 4 	 1.156 	 0.956 	 1.119 	1.204 	53288.492519 	26 	 17.797 	24.524 	
0 	 2 	 0 	 1.498 	 1.048 	 1.461 	1.198 	53288.085350 	50 	 30.360 	1.673 	
0 	 2 	 1 	 1.387 	 1.014 	 1.330 	1.199 	53288.087009 	3 	 25.149 	1.936 	
0 	 2 	 2 	 1.651 	 0.999 	 1.558 	1.197 	53288.083692 	1 	 34.533 	5.157 	
0 	 2 	 3 	 1.185 	 0.988 	 1.141 	1.198 	53288.084521 	1 	 18.524 	7.284 	
0 	 2 	 4 	 1.185 	 0.972 	 1.147 	1.198 	53288.086179 	11 	 18.701 	25.298 	
1 	 2 	 0 	 1.506 	 1.061 	 1.470 	1.198 	53288.085765 	61 	 30.732 	1.661 	
1 	 2 	 1 	 1.439 	 1.003 	 1.393 	1.199 	53288.087423 	5 	 27.576 	1.928 	
1 	 2 	 2 	 1.651 	 0.999 	 1.558 	1.197 	53288.084106 	1 	 34.533 	5.140 	
1 	 2 	 3 	 1.133 	 0.990 	 1.098 	1.198 	53288.084936 	2 	 17.138 	7.300 	
1 	 2 	 4 	 1.184 	 0.969 	 1.134 	1.198 	53288.086594 	13 	 18.290 	25.372 	
2 	 2 	 0 	 1.528 	 1.057 	 1.496 	1.198 	53288.086179 	62 	 31.836 	1.650 	
2 	 2 	 1 	 1.496 	 0.994 	 1.455 	1.199 	53288.087838 	3 	 30.117 	1.921 	
2 	 2 	 2 	 1.185 	 1.000 	 1.136 	1.197 	53288.084521 	1 	 18.363 	5.134 	
2 	 2 	 3 	 1.082 	 1.000 	 1.059 	1.198 	53288.085350 	2 	 15.934 	7.285 	
2 	 2 	 4 	 1.190 	 0.969 	 1.155 	1.198 	53288.087009 	11 	 18.964 	25.340 	
3 	 2 	 0 	 1.522 	 1.074 	 1.481 	1.198 	53288.086594 	63 	 31.199 	1.638 	
3 	 2 	 1 	 1.485 	 1.004 	 1.435 	1.199 	53288.088253 	4 	 29.281 	1.924 	
3 	 2 	 2 	 1.136 	 0.991 	 1.113 	1.197 	53288.084936 	3 	 17.604 	5.147 	
3 	 2 	 3 	 1.082 	 1.000 	 1.059 	1.198 	53288.085765 	1 	 15.935 	7.323 	
3 	 2 	 4 	 1.202 	 0.966 	 1.175 	1.198 	53288.087423 	13 	 19.639 	25.446 	
4 	 2 	 0 	 1.510 	 1.053 	 1.473 	1.198 	53288.087009 	76 	 30.832 	1.629 	
4 	 2 	 1 	 1.485 	 1.001 	 1.439 	1.199 	53288.088667 	2 	 29.426 	1.923 	
4 	 2 	 2 	 1.125 	 0.996 	 1.087 	1.197 	53288.085350 	2 	 16.814 	5.135 	
4 	 2 	 3 	 1.082 	 1.000 	 1.059 	1.198 	53288.086179 	1 	 15.935 	7.339 	
4 	 2 	 4 	 1.270 	 0.963 	 1.231 	1.198 	53288.087838 	6 	 21.540 	25.616 	
5 	 2 	 0 	 1.553 	 1.083 	 1.511 	1.198 	53288.087423 	73 	 32.464 	1.622 	
5 	 2 	 1 	 1.496 	 1.002 	 1.447 	1.199 	53288.089082 	7 	 29.776 	1.921 	
5 	 2 	 2 	 1.141 	 1.006 	 1.109 	1.197 	53288.085765 	4 	 17.499 	5.120 	
5 	 2 	 3 	 1.082 	 1.000 	 1.059 	1.198 	53288.086594 	2 	 15.935 	7.328 	
5 	 2 	 4 	 1.205 	 0.960 	 1.188 	1.198 	53288.088253 	7 	 20.069 	25.756 	
6 	 2 	 0 	 1.616 	 1.115 	 1.551 	1.198 	53288.087838 	69 	 34.212 	1.613 	
6 	 2 	 1 	 1.496 	 1.002 	 1.447 	1.199 	53288.089497 	0 	 29.776 	1.930 	
6 	 2 	 2 	 1.143 	 1.002 	 1.115 	1.197 	53288.086179 	4 	 17.669 	5.121 	
6 	 2 	 3 	 1.119 	 1.000 	 1.078 	1.198 	53288.087009 	2 	 16.537 	7.347 	
6 	 2 	 4 	 1.222 	 0.969 	 1.193 	1.198 	53288.088667 	11 	 20.221 	25.862 	
7 	 2 	 0 	 1.582 	 1.102 	 1.522 	1.198 	53288.088253 	70 	 32.947 	1.609 	
7 	 2 	 1 	 1.483 	 1.028 	 1.417 	1.199 	53288.089911 	4 	 28.544 	1.917 	
7 	 2 	 2 	 1.153 	 1.004 	 1.119 	1.197 	53288.086594 	3 	 17.818 	5.075 	
7 	 2 	 3 	 1.119 	 1.000 	 1.078 	1.198 	53288.087423 	0 	 16.537 	7.335 	
7 	 2 	 4 	 1.217 	 0.964 	 1.195 	1.198 	53288.089082 	15 	 20.304 	25.863 	
8 	 2 	 0 	 1.581 	 1.104 	 1.523 	1.198 	53288.088667 	71 	 32.973 	1.598 	
8 	 2 	 1 	 1.485 	 1.009 	 1.424 	1.199 	53288.090326 	6 	 28.817 	1.900 	
8 	 2 	 2 	 1.140 	 1.012 	 1.103 	1.197 	53288.087009 	3 	 17.294 	5.034 	
8 	 2 	 3 	 1.119 	 1.000 	 1.078 	1.198 	53288.087838 	1 	 16.537 	7.350 	
8 	 2 	 4 	 1.300 	 0.965 	 1.268 	1.198 	53288.089497 	18 	 22.845 	25.894 	
9 	 2 	 0 	 1.585 	 1.092 	 1.531 	1.198 	53288.089082 	82 	 33.349 	1.597 	
9 	 2 	 1 	 1.489 	 1.009 	 1.426 	1.199 	53288.090740 	3 	 28.922 	1.899 	
9 	 2 	 2 	 1.168 	 1.003 	 1.133 	1.197 	53288.087423 	4 	 18.242 	5.031 	
9 	 2 	 3 	 1.119 	 1.000 	 1.078 	1.198 	53288.088253 	1 	 16.537 	7.392 	
9 	 2 	 4 	 1.292 	 0.966 	 1.257 	1.198 	53288.089911 	15 	 22.475 	26.012 	
10 	 2 	 0 	 1.676 	 1.064 	 1.628 	1.198 	53288.089497 	87 	 37.676 	1.601 	
10 	 2 	 1 	 1.490 	 1.016 	 1.435 	1.199 	53288.091155 	8 	 29.271 	1.904 	
10 	 2 	 2 	 1.186 	 0.998 	 1.152 	1.197 	53288.087838 	5 	 18.871 	5.049 	
10 	 2 	 3 	 1.144 	 0.984 	 1.114 	1.198 	53288.088667 	1 	 17.643 	7.406 	
10 	 2 	 4 	 1.266 	 0.967 	 1.228 	1.198 	53288.090326 	22 	 21.448 	26.179 	
11 	 2 	 0 	 1.660 	 1.078 	 1.609 	1.198 	53288.089911 	79 	 36.814 	1.600 	
11 	 2 	 1 	 1.502 	 1.001 	 1.444 	1.199 	53288.091570 	9 	 29.659 	1.908 	
11 	 2 	 2 	 1.199 	 1.001 	 1.167 	1.197 	53288.088253 	5 	 19.368 	5.063 	
11 	 2 	 3 	 1.144 	 0.984 	 1.114 	1.198 	53288.089082 	1 	 17.643 	7.418 	
11 	 2 	 4 	 1.287 	 0.966 	 1.257 	1.198 	53288.090740 	22 	 22.474 	26.317 	
12 	 2 	 0 	 1.591 	 1.097 	 1.537 	1.198 	53288.090326 	72 	 33.584 	1.599 	
12 	 2 	 1 	 1.491 	 1.011 	 1.428 	1.199 	53288.091984 	8 	 28.997 	1.919 	
12 	 2 	 2 	 1.201 	 1.000 	 1.171 	1.197 	53288.088667 	3 	 19.483 	5.078 	
12 	 2 	 3 	 1.144 	 0.984 	 1.114 	1.198 	53288.089497 	0 	 17.643 	7.463 	
12 	 2 	 4 	 1.298 	 0.960 	 1.290 	1.198 	53288.091155 	14 	 23.678 	26.414 	
13 	 2 	 0 	 1.616 	 1.090 	 1.562 	1.198 	53288.090740 	68 	 34.703 	1.603 	
13 	 2 	 1 	 1.490 	 0.999 	 1.444 	1.199 	53288.092399 	4 	 29.628 	1.908 	
13 	 2 	 2 	 1.194 	 1.001 	 1.161 	1.197 	53288.089082 	4 	 19.150 	5.060 	
13 	 2 	 3 	 1.144 	 0.984 	 1.114 	1.198 	53288.089911 	2 	 17.643 	7.459 	
13 	 2 	 4 	 1.295 	 0.958 	 1.291 	1.198 	53288.091570 	14 	 23.711 	26.512 	
14 	 2 	 0 	 1.631 	 1.095 	 1.581 	1.198 	53288.091155 	62 	 35.519 	1.598 	
14 	 2 	 1 	 1.561 	 0.988 	 1.521 	1.199 	53288.092814 	6 	 32.907 	1.885 	
14 	 2 	 2 	 1.185 	 1.003 	 1.139 	1.197 	53288.089497 	2 	 18.439 	5.038 	
14 	 2 	 3 	 1.144 	 0.984 	 1.114 	1.198 	53288.090326 	1 	 17.643 	7.469 	
14 	 2 	 4 	 1.279 	 0.959 	 1.263 	1.198 	53288.091984 	12 	 22.681 	26.583 	
15 	 2 	 0 	 1.650 	 1.085 	 1.596 	1.198 	53288.091570 	70 	 36.217 	1.584 	
15 	 2 	 1 	 1.538 	 0.997 	 1.489 	1.199 	53288.093228 	8 	 31.527 	1.887 	
15 	 2 	 2 	 1.213 	 0.993 	 1.186 	1.197 	53288.089911 	3 	 20.011 	5.025 	
15 	 2 	 3 	 1.200 	 0.988 	 1.173 	1.198 	53288.090740 	2 	 19.564 	7.473 	
15 	 2 	 4 	 1.288 	 0.957 	 1.288 	1.198 	53288.092399 	16 	 23.573 	26.633 	
16 	 2 	 0 	 1.618 	 1.084 	 1.570 	1.198 	53288.091984 	83 	 35.045 	1.600 	
16 	 2 	 1 	 1.512 	 0.995 	 1.464 	1.199 	53288.093643 	3 	 30.455 	1.903 	
16 	 2 	 2 	 1.213 	 0.994 	 1.185 	1.197 	53288.090326 	3 	 19.982 	5.037 	
16 	 2 	 3 	 1.200 	 0.991 	 1.169 	1.198 	53288.091155 	2 	 19.446 	7.521 	
16 	 2 	 4 	 1.333 	 0.958 	 1.326 	1.198 	53288.092814 	21 	 24.993 	26.713 	
17 	 2 	 0 	 1.665 	 1.056 	 1.614 	1.198 	53288.092399 	74 	 37.050 	1.588 	
17 	 2 	 1 	 1.654 	 0.965 	 1.632 	1.199 	53288.094057 	2 	 37.879 	1.903 	
17 	 2 	 2 	 1.195 	 0.993 	 1.166 	1.197 	53288.090740 	1 	 19.332 	5.034 	
17 	 2 	 3 	 1.200 	 0.991 	 1.169 	1.198 	53288.091570 	0 	 19.446 	7.531 	
17 	 2 	 4 	 1.327 	 0.966 	 1.309 	1.198 	53288.093228 	25 	 24.374 	26.802 	
